name,n_angles,angles_range,sampling_frecuency,aperture_width,element_width,pitch,image_depth,type,source,set,path,RF,IQ,n_samples,n_channels,zlims,center_frecuency
TSH456,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH456.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH457,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH457.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH458,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH458.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH459,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH459.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH460,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH460.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH461,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH461.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH462,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH462.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH463,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH463.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH464,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH464.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH465,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH465.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH466,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH466.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH467,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH467.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH468,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH468.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH469,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH469.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH470,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH470.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH471,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH471.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH472,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH472.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH473,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH473.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH474,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH474.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH475,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH475.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH476,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH476.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH477,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH477.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH478,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH478.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH479,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH479.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH480,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH480.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH481,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH481.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH482,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH482.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH483,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH483.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH484,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH484.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH485,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH485.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH486,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH486.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH487,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH487.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH488,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH488.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH489,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH489.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH490,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH490.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH491,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH491.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH492,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH492.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH493,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH493.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH494,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH494.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH495,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH495.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH496,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH496.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH497,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH497.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH498,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH498.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH499,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH499.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH500,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH500.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH501,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH501.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
carotid_cross_expe_dataset_rf,75,"[-16, 16]",20.832,38.4,0.27,0.3,56.7,in vivo,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/carotid_cross_expe_dataset_rf.hdf5,1,0,1536,128,"[5e-3, 50e-3]",5.208
carotid_long_expe_dataset_rf,75,"[-16, 16]",20.832,38.4,0.27,0.3,56.7,in vivo,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/carotid_long_expe_dataset_rf.hdf5,1,0,1536,128,"[5e-3, 50e-3]",5.208
contrast_speckle_expe_dataset_rf,75,"[-16, 16]",20.832,38.4,0.27,0.3,123.01,phantom,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/contrast_speckle_expe_dataset_rf.hdf5,1,0,3328,128,"[5e-3, 50e-3]",5.208
contrast_speckle_simu_dataset_rf,75,"[-16, 16]",20.832,38.4,0.27,0.3,69.9,simulation,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/contrast_speckle_simu_dataset_rf.hdf5,1,0,1891,128,"[5e-3, 50e-3]",5.208
resolution_distorsion_expe_dataset_rf,75,"[-16, 16]",20.832,38.4,0.27,0.3,123.01,phantom,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/resolution_distorsion_expe_dataset_rf.hdf5,1,0,3328,128,"[5e-3, 50e-3]",5.208
resolution_distorsion_simu_dataset_rf,75,"[-16, 16]",20.832,38.4,0.27,0.3,56.44,simulation,PICMUS,PICMUS RF,/mnt/g/memoria_data/data/PICMUS/resolution_distorsion_simu_dataset_rf.hdf5,1,0,1527,128,"[5e-3, 50e-3]",5.208
carotid_cross_expe_dataset_iq,75,"[-16, 16]",20.832,38.4,0.27,0.3,56.7,in vivo,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/carotid_cross_expe_dataset_iq.hdf5,0,1,384,128,"[5e-3, 50e-3]",5.208
carotid_long_expe_dataset_iq,75,"[-16, 16]",20.832,38.4,0.27,0.3,56.7,in vivo,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/carotid_long_expe_dataset_iq.hdf5,0,1,384,128,"[5e-3, 50e-3]",5.208
contrast_speckle_expe_dataset_iq,75,"[-16, 16]",20.832,38.4,0.27,0.3,123.01,phantom,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/contrast_speckle_expe_dataset_iq.hdf5,0,1,832,128,"[5e-3, 50e-3]",5.208
contrast_speckle_simu_dataset_iq,75,"[-16, 16]",20.832,38.4,0.27,0.3,69.9,simulation,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/contrast_speckle_simu_dataset_iq.hdf5,0,1,473,128,"[5e-3, 50e-3]",5.208
resolution_distorsion_expe_dataset_iq,75,"[-16, 16]",20.832,38.4,0.27,0.3,123.01,phantom,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/resolution_distorsion_expe_dataset_iq.hdf5,0,1,832,128,"[5e-3, 50e-3]",5.208
resolution_distorsion_simu_dataset_iq,75,"[-16, 16]",20.832,38.4,0.27,0.3,56.44,simulation,PICMUS,PICMUS IQ,/mnt/g/memoria_data/data/PICMUS/resolution_distorsion_simu_dataset_iq.hdf5,0,1,382,128,"[5e-3, 50e-3]",5.208
